press_operation_id,serial_number,execution_id,work_order_id,operation_number,operation_name,machine_id,tool_id,operator_id,press_program_id,operation_start,operation_end,target_force_kn,actual_force_kn,force_deviation_kn,displacement_mm,cycle_time_sec,quality_result
POP-00005166,SN-00001292,EXEC-000467,WO-20260127-000467,2,PRESS_FIT_2,PF-L5-S10,TL-MOT-006,OP-0010,PP-0010,2026-01-27 06:46:08,2026-01-27 06:46:48,155.0,151.75,-3.25,25.0,40,QualityResult.PASS
POP-00005167,SN-00001292,EXEC-000467,WO-20260127-000467,3,PRESS_FIT_3,PF-L4-S10,TL-HVT-052,OP-0034,PP-0011,2026-01-27 06:47:16,2026-01-27 06:47:56,155.0,151.53,-3.47,25.0,40,QualityResult.PASS
POP-00005168,SN-00001292,EXEC-000467,WO-20260127-000467,4,PRESS_FIT_4,PF-L6-S10,TL-MOT-006,OP-0048,PP-0012,2026-01-27 06:48:23,2026-01-27 06:49:03,155.0,156.08,1.08,25.0,40,QualityResult.PASS
POP-00005169,SN-00001293,EXEC-000467,WO-20260127-000467,1,PRESS_FIT_1,PF-L4-S10,TL-DTA-021,OP-0018,PP-0009,2026-01-27 06:45:00,2026-01-27 06:45:40,155.0,154.94,-0.06,25.0,40,QualityResult.PASS
POP-00005170,SN-00001293,EXEC-000467,WO-20260127-000467,2,PRESS_FIT_2,PF-L6-S10,TL-VIS-032,OP-0055,PP-0010,2026-01-27 06:46:13,2026-01-27 06:46:53,155.0,157.2,2.2,25.0,40,QualityResult.PASS
POP-00005171,SN-00001293,EXEC-000467,WO-20260127-000467,3,PRESS_FIT_3,PF-L4-S10,TL-PF-046,OP-0059,PP-0011,2026-01-27 06:47:29,2026-01-27 06:48:09,155.0,154.28,-0.72,25.0,40,QualityResult.PASS
POP-00005172,SN-00001293,EXEC-000467,WO-20260127-000467,4,PRESS_FIT_4,PF-L1-S10,TL-PF-010,OP-0009,PP-0012,2026-01-27 06:48:34,2026-01-27 06:49:14,155.0,155.91,0.91,25.0,40,QualityResult.PASS
POP-00005173,SN-00001294,EXEC-000467,WO-20260127-000467,1,PRESS_FIT_1,PF-L4-S10,TL-PF-019,OP-0017,PP-0009,2026-01-27 06:45:00,2026-01-27 06:45:40,155.0,157.98,2.98,25.0,40,QualityResult.PASS
POP-00005174,SN-00001294,EXEC-000467,WO-20260127-000467,2,PRESS_FIT_2,PF-L4-S10,TL-MOT-006,OP-0018,PP-0010,2026-01-27 06:45:59,2026-01-27 06:46:39,155.0,156.61,1.61,25.0,40,QualityResult.PASS
POP-00005175,SN-00001294,EXEC-000467,WO-20260127-000467,3,PRESS_FIT_3,PF-L5-S10,TL-PLT-035,OP-0048,PP-0011,2026-01-27 06:47:00,2026-01-27 06:47:40,155.0,153.91,-1.09,25.0,40,QualityResult.PASS
POP-00005176,SN-00001294,EXEC-000467,WO-20260127-000467,4,PRESS_FIT_4,PF-L5-S10,TL-GBA-040,OP-0063,PP-0012,2026-01-27 06:48:13,2026-01-27 06:48:53,155.0,155.11,0.11,25.0,40,QualityResult.PASS
POP-00005177,SN-00001295,EXEC-000468,WO-20260127-000468,1,PRESS_FIT_1,PF-L1-S10,TL-PKG-045,OP-0043,PP-0021,2026-01-27 07:05:00,2026-01-27 07:05:46,168.0,171.3,3.3,25.0,46,QualityResult.PASS
POP-00005178,SN-00001295,EXEC-000468,WO-20260127-000468,2,PRESS_FIT_2,PF-L4-S10,TL-DTA-021,OP-0042,PP-0022,2026-01-27 07:06:04,2026-01-27 07:06:50,168.0,170.12,2.12,25.0,46,QualityResult.PASS
POP-00005179,SN-00001295,EXEC-000468,WO-20260127-000468,3,PRESS_FIT_3,PF-L2-S10,TL-DTA-039,OP-0007,PP-0023,2026-01-27 07:07:25,2026-01-27 07:08:11,168.0,164.57,-3.43,25.0,46,QualityResult.PASS
POP-00005180,SN-00001295,EXEC-000468,WO-20260127-000468,4,PRESS_FIT_4,PF-L5-S10,TL-VIS-032,OP-0058,PP-0024,2026-01-27 07:08:33,2026-01-27 07:09:19,168.0,166.22,-1.78,25.0,46,QualityResult.PASS
POP-00005181,SN-00001296,EXEC-000468,WO-20260127-000468,1,PRESS_FIT_1,PF-L4-S10,TL-ASM-002,OP-0052,PP-0021,2026-01-27 07:05:00,2026-01-27 07:05:46,168.0,170.02,2.02,25.0,46,QualityResult.PASS
POP-00005182,SN-00001296,EXEC-000468,WO-20260127-000468,2,PRESS_FIT_2,PF-L6-S10,TL-HVT-043,OP-0004,PP-0022,2026-01-27 07:06:20,2026-01-27 07:07:06,168.0,168.79,0.79,25.0,46,QualityResult.PASS
POP-00005183,SN-00001296,EXEC-000468,WO-20260127-000468,3,PRESS_FIT_3,PF-L4-S10,TL-PLT-026,OP-0049,PP-0023,2026-01-27 07:07:30,2026-01-27 07:08:16,168.0,165.56,-2.44,25.0,46,QualityResult.PASS
POP-00005184,SN-00001296,EXEC-000468,WO-20260127-000468,4,PRESS_FIT_4,PF-L2-S10,TL-HVT-034,OP-0036,PP-0024,2026-01-27 07:08:47,2026-01-27 07:09:33,168.0,165.66,-2.34,25.0,46,QualityResult.PASS
POP-00005185,SN-00001297,EXEC-000469,WO-20260127-000469,1,PRESS_FIT_1,PF-L5-S10,TL-ASM-038,OP-0008,PP-0001,2026-01-27 07:25:00,2026-01-27 07:25:35,145.0,143.83,-1.17,25.0,35,QualityResult.PASS
POP-00005186,SN-00001297,EXEC-000469,WO-20260127-000469,2,PRESS_FIT_2,PF-L5-S10,TL-GBA-040,OP-0048,PP-0002,2026-01-27 07:26:09,2026-01-27 07:26:44,145.0,147.27,2.27,25.0,35,QualityResult.PASS
POP-00005187,SN-00001297,EXEC-000469,WO-20260127-000469,3,PRESS_FIT_3,PF-L4-S10,TL-HVT-007,OP-0056,PP-0003,2026-01-27 07:27:11,2026-01-27 07:27:46,145.0,142.48,-2.52,25.0,35,QualityResult.PASS
POP-00005188,SN-00001297,EXEC-000469,WO-20260127-000469,4,PRESS_FIT_4,PF-L1-S10,TL-ASM-011,OP-0057,PP-0004,2026-01-27 07:28:13,2026-01-27 07:28:48,145.0,146.28,1.28,25.0,35,QualityResult.PASS
POP-00005189,SN-00001298,EXEC-000469,WO-20260127-000469,1,PRESS_FIT_1,PF-L5-S10,TL-MOT-033,OP-0025,PP-0001,2026-01-27 07:25:00,2026-01-27 07:25:35,145.0,146.69,1.69,25.0,35,QualityResult.PASS
POP-00005190,SN-00001298,EXEC-000469,WO-20260127-000469,2,PRESS_FIT_2,PF-L5-S10,TL-PF-037,OP-0021,PP-0002,2026-01-27 07:26:09,2026-01-27 07:26:44,145.0,142.43,-2.57,25.0,35,QualityResult.PASS
POP-00005191,SN-00001298,EXEC-000469,WO-20260127-000469,3,PRESS_FIT_3,PF-L2-S10,TL-PLT-026,OP-0047,PP-0003,2026-01-27 07:27:15,2026-01-27 07:27:50,145.0,143.36,-1.64,25.0,35,QualityResult.PASS
POP-00005192,SN-00001298,EXEC-000469,WO-20260127-000469,4,PRESS_FIT_4,PF-L5-S10,TL-GBA-013,OP-0052,PP-0004,2026-01-27 07:28:23,2026-01-27 07:28:58,145.0,147.28,2.28,25.0,35,QualityResult.PASS
POP-00005193,SN-00001299,EXEC-000469,WO-20260127-000469,1,PRESS_FIT_1,PF-L1-S10,TL-PKG-009,OP-0067,PP-0001,2026-01-27 07:25:00,2026-01-27 07:25:35,145.0,147.1,2.1,25.0,35,QualityResult.PASS
POP-00005194,SN-00001299,EXEC-000469,WO-20260127-000469,2,PRESS_FIT_2,PF-L3-S10,TL-DTA-021,OP-0018,PP-0002,2026-01-27 07:26:14,2026-01-27 07:26:49,145.0,142.18,-2.82,25.0,35,QualityResult.PASS
POP-00005195,SN-00001299,EXEC-000469,WO-20260127-000469,3,PRESS_FIT_3,PF-L6-S10,TL-PLT-035,OP-0044,PP-0003,2026-01-27 07:27:08,2026-01-27 07:27:43,145.0,142.43,-2.57,25.0,35,QualityResult.PASS
POP-00005196,SN-00001299,EXEC-000469,WO-20260127-000469,4,PRESS_FIT_4,PF-L5-S10,TL-DTA-048,OP-0038,PP-0004,2026-01-27 07:28:11,2026-01-27 07:28:46,145.0,141.75,-3.25,25.0,35,QualityResult.PASS
POP-00005197,SN-00001300,EXEC-000469,WO-20260127-000469,1,PRESS_FIT_1,PF-L4-S10,TL-HVT-034,OP-0011,PP-0001,2026-01-27 07:25:00,2026-01-27 07:25:35,145.0,145.43,0.43,25.0,35,QualityResult.PASS
POP-00005198,SN-00001300,EXEC-000469,WO-20260127-000469,2,PRESS_FIT_2,PF-L6-S10,TL-MOT-042,OP-0004,PP-0002,2026-01-27 07:26:12,2026-01-27 07:26:47,145.0,146.44,1.44,25.0,35,QualityResult.PASS
POP-00005199,SN-00001300,EXEC-000469,WO-20260127-000469,3,PRESS_FIT_3,PF-L4-S10,TL-ASM-020,OP-0062,PP-0003,2026-01-27 07:27:00,2026-01-27 07:27:35,145.0,146.2,1.2,25.0,35,QualityResult.PASS
POP-00005200,SN-00001300,EXEC-000469,WO-20260127-000469,4,PRESS_FIT_4,PF-L4-S10,TL-ASM-002,OP-0014,PP-0004,2026-01-27 07:27:59,2026-01-27 07:28:34,145.0,142.29,-2.71,25.0,35,QualityResult.PASS
POP-00005201,SN-00001301,EXEC-000469,WO-20260127-000469,1,PRESS_FIT_1,PF-L3-S10,TL-PKG-036,OP-0062,PP-0001,2026-01-27 07:25:00,2026-01-27 07:25:35,145.0,143.92,-1.08,25.0,35,QualityResult.PASS
POP-00005202,SN-00001301,EXEC-000469,WO-20260127-000469,2,PRESS_FIT_2,PF-L3-S10,TL-MOT-033,OP-0072,PP-0002,2026-01-27 07:26:14,2026-01-27 07:26:49,145.0,142.65,-2.35,25.0,35,QualityResult.PASS
POP-00005203,SN-00001301,EXEC-000469,WO-20260127-000469,3,PRESS_FIT_3,PF-L2-S10,TL-DTA-012,OP-0012,PP-0003,2026-01-27 07:27:25,2026-01-27 07:28:00,145.0,143.15,-1.85,25.0,35,QualityResult.PASS
POP-00005204,SN-00001301,EXEC-000469,WO-20260127-000469,4,PRESS_FIT_4,PF-L5-S10,TL-VIS-005,OP-0044,PP-0004,2026-01-27 07:28:15,2026-01-27 07:28:50,145.0,145.8,0.8,25.0,35,QualityResult.PASS
POP-00005205,SN-00001302,EXEC-000470,WO-20260127-000470,1,PRESS_FIT_1,PF-L2-S10,TL-ASM-011,OP-0008,PP-0005,2026-01-27 07:45:00,2026-01-27 07:45:36,150.0,152.61,2.61,25.0,36,QualityResult.PASS
POP-00005206,SN-00001302,EXEC-000470,WO-20260127-000470,2,PRESS_FIT_2,PF-L2-S10,TL-PF-046,OP-0008,PP-0006,2026-01-27 07:46:14,2026-01-27 07:46:50,150.0,152.1,2.1,25.0,36,QualityResult.PASS
POP-00005207,SN-00001302,EXEC-000470,WO-20260127-000470,3,PRESS_FIT_3,PF-L6-S10,TL-HVT-016,OP-0005,PP-0007,2026-01-27 07:47:18,2026-01-27 07:47:54,150.0,149.65,-0.35,25.0,36,QualityResult.PASS
POP-00005208,SN-00001302,EXEC-000470,WO-20260127-000470,4,PRESS_FIT_4,PF-L1-S10,TL-PKG-018,OP-0058,PP-0008,2026-01-27 07:48:09,2026-01-27 07:48:45,150.0,150.14,0.14,25.0,36,QualityResult.PASS
POP-00005209,SN-00001303,EXEC-000470,WO-20260127-000470,1,PRESS_FIT_1,PF-L5-S10,TL-PF-028,OP-0052,PP-0005,2026-01-27 07:45:00,2026-01-27 07:45:36,150.0,150.77,0.77,25.0,36,QualityResult.PASS
POP-00005210,SN-00001303,EXEC-000470,WO-20260127-000470,2,PRESS_FIT_2,PF-L6-S10,TL-PF-010,OP-0058,PP-0006,2026-01-27 07:46:14,2026-01-27 07:46:50,150.0,150.42,0.42,25.0,36,QualityResult.PASS
POP-00005211,SN-00001303,EXEC-000470,WO-20260127-000470,3,PRESS_FIT_3,PF-L2-S10,TL-GBA-031,OP-0040,PP-0007,2026-01-27 07:47:08,2026-01-27 07:47:44,150.0,151.27,1.27,25.0,36,QualityResult.PASS
POP-00005212,SN-00001303,EXEC-000470,WO-20260127-000470,4,PRESS_FIT_4,PF-L3-S10,TL-PLT-044,OP-0063,PP-0008,2026-01-27 07:48:23,2026-01-27 07:48:59,150.0,150.97,0.97,25.0,36,QualityResult.PASS
POP-00005213,SN-00001304,EXEC-000470,WO-20260127-000470,1,PRESS_FIT_1,PF-L6-S10,TL-PKG-045,OP-0028,PP-0005,2026-01-27 07:45:00,2026-01-27 07:45:36,150.0,151.81,1.81,25.0,36,QualityResult.PASS
POP-00005214,SN-00001304,EXEC-000470,WO-20260127-000470,2,PRESS_FIT_2,PF-L4-S10,TL-ASM-020,OP-0062,PP-0006,2026-01-27 07:45:46,2026-01-27 07:46:22,150.0,149.04,-0.96,25.0,36,QualityResult.PASS
POP-00005215,SN-00001304,EXEC-000470,WO-20260127-000470,3,PRESS_FIT_3,PF-L2-S10,TL-HVT-034,OP-0069,PP-0007,2026-01-27 07:46:34,2026-01-27 07:47:10,150.0,151.74,1.74,25.0,36,QualityResult.PASS
POP-00005216,SN-00001304,EXEC-000470,WO-20260127-000470,4,PRESS_FIT_4,PF-L2-S10,TL-HVT-043,OP-0049,PP-0008,2026-01-27 07:47:28,2026-01-27 07:48:04,150.0,148.61,-1.39,25.0,36,QualityResult.PASS
POP-00005217,SN-00001305,EXEC-000470,WO-20260127-000470,1,PRESS_FIT_1,PF-L4-S10,TL-PKG-009,OP-0025,PP-0005,2026-01-27 07:45:00,2026-01-27 07:45:36,150.0,150.16,0.16,25.0,36,QualityResult.PASS
POP-00005218,SN-00001305,EXEC-000470,WO-20260127-000470,2,PRESS_FIT_2,PF-L3-S10,TL-PF-037,OP-0039,PP-0006,2026-01-27 07:45:59,2026-01-27 07:46:35,150.0,152.0,2.0,25.0,36,QualityResult.PASS
POP-00005219,SN-00001305,EXEC-000470,WO-20260127-000470,3,PRESS_FIT_3,PF-L3-S10,TL-HVT-043,OP-0016,PP-0007,2026-01-27 07:47:15,2026-01-27 07:47:51,150.0,147.51,-2.49,25.0,36,QualityResult.PASS
POP-00005220,SN-00001305,EXEC-000470,WO-20260127-000470,4,PRESS_FIT_4,PF-L2-S10,TL-DTA-021,OP-0041,PP-0008,2026-01-27 07:48:22,2026-01-27 07:48:58,150.0,151.2,1.2,25.0,36,QualityResult.PASS
POP-00005221,SN-00001306,EXEC-000470,WO-20260127-000470,1,PRESS_FIT_1,PF-L6-S10,TL-MOT-015,OP-0032,PP-0005,2026-01-27 07:45:00,2026-01-27 07:45:36,150.0,149.15,-0.85,25.0,36,QualityResult.PASS
POP-00005222,SN-00001306,EXEC-000470,WO-20260127-000470,2,PRESS_FIT_2,PF-L5-S10,TL-PKG-027,OP-0021,PP-0006,2026-01-27 07:46:08,2026-01-27 07:46:44,150.0,151.69,1.69,25.0,36,QualityResult.PASS
POP-00005223,SN-00001306,EXEC-000470,WO-20260127-000470,3,PRESS_FIT_3,PF-L3-S10,TL-MOT-042,OP-0030,PP-0007,2026-01-27 07:47:03,2026-01-27 07:47:39,150.0,150.61,0.61,25.0,36,QualityResult.PASS
POP-00005224,SN-00001306,EXEC-000470,WO-20260127-000470,4,PRESS_FIT_4,PF-L6-S10,TL-GBA-004,OP-0063,PP-0008,2026-01-27 07:48:14,2026-01-27 07:48:50,150.0,148.73,-1.27,25.0,36,QualityResult.PASS
POP-00005225,SN-00001307,EXEC-000471,WO-20260127-000471,1,PRESS_FIT_1,PF-L2-S10,TL-GBA-004,OP-0040,PP-0017,2026-01-27 08:05:00,2026-01-27 08:05:43,162.0,159.72,-2.28,25.0,43,QualityResult.PASS
POP-00005226,SN-00001307,EXEC-000471,WO-20260127-000471,2,PRESS_FIT_2,PF-L1-S10,TL-HVT-007,OP-0016,PP-0018,2026-01-27 08:06:09,2026-01-27 08:06:52,162.0,164.07,2.07,25.0,43,QualityResult.PASS
POP-00005227,SN-00001307,EXEC-000471,WO-20260127-000471,3,PRESS_FIT_3,PF-L2-S10,TL-PLT-026,OP-0002,PP-0019,2026-01-27 08:07:24,2026-01-27 08:08:07,162.0,164.85,2.85,25.0,43,QualityResult.PASS
POP-00005228,SN-00001307,EXEC-000471,WO-20260127-000471,4,PRESS_FIT_4,PF-L4-S10,TL-PLT-044,OP-0028,PP-0020,2026-01-27 08:08:29,2026-01-27 08:09:12,162.0,159.2,-2.8,25.0,43,QualityResult.PASS
POP-00005229,SN-00001308,EXEC-000471,WO-20260127-000471,1,PRESS_FIT_1,PF-L5-S10,TL-PLT-044,OP-0036,PP-0017,2026-01-27 08:05:00,2026-01-27 08:05:43,162.0,158.55,-3.45,25.0,43,QualityResult.PASS
POP-00005230,SN-00001308,EXEC-000471,WO-20260127-000471,2,PRESS_FIT_2,PF-L4-S10,TL-GBA-022,OP-0033,PP-0018,2026-01-27 08:06:17,2026-01-27 08:07:00,162.0,164.14,2.14,25.0,43,QualityResult.PASS
POP-00005231,SN-00001308,EXEC-000471,WO-20260127-000471,3,PRESS_FIT_3,PF-L3-S10,TL-PLT-026,OP-0035,PP-0019,2026-01-27 08:07:24,2026-01-27 08:08:07,162.0,158.81,-3.19,25.0,43,QualityResult.PASS
POP-00005232,SN-00001308,EXEC-000471,WO-20260127-000471,4,PRESS_FIT_4,PF-L2-S10,TL-GBA-049,OP-0017,PP-0020,2026-01-27 08:08:27,2026-01-27 08:09:10,162.0,159.45,-2.55,25.0,43,QualityResult.PASS
POP-00005233,SN-00001309,EXEC-000472,WO-20260127-000472,1,PRESS_FIT_1,PF-L6-S10,TL-MOT-033,OP-0019,PP-0017,2026-01-27 08:25:00,2026-01-27 08:25:43,162.0,160.62,-1.38,25.0,43,QualityResult.PASS
POP-00005234,SN-00001309,EXEC-000472,WO-20260127-000472,2,PRESS_FIT_2,PF-L6-S10,TL-HVT-025,OP-0058,PP-0018,2026-01-27 08:26:13,2026-01-27 08:26:56,162.0,162.0,0.0,25.0,43,QualityResult.PASS
POP-00005235,SN-00001309,EXEC-000472,WO-20260127-000472,3,PRESS_FIT_3,PF-L2-S10,TL-GBA-013,OP-0069,PP-0019,2026-01-27 08:27:28,2026-01-27 08:28:11,162.0,163.42,1.42,25.0,43,QualityResult.PASS
POP-00005236,SN-00001309,EXEC-000472,WO-20260127-000472,4,PRESS_FIT_4,PF-L3-S10,TL-GBA-049,OP-0070,PP-0020,2026-01-27 08:28:49,2026-01-27 08:29:32,162.0,163.39,1.39,25.0,43,QualityResult.PASS
POP-00005237,SN-00001310,EXEC-000472,WO-20260127-000472,1,PRESS_FIT_1,PF-L1-S10,TL-HVT-025,OP-0072,PP-0017,2026-01-27 08:25:00,2026-01-27 08:25:43,162.0,162.02,0.02,25.0,43,QualityResult.PASS
POP-00005238,SN-00001310,EXEC-000472,WO-20260127-000472,2,PRESS_FIT_2,PF-L5-S10,TL-GBA-031,OP-0023,PP-0018,2026-01-27 08:26:09,2026-01-27 08:26:52,162.0,159.47,-2.53,25.0,43,QualityResult.PASS
POP-00005239,SN-00001310,EXEC-000472,WO-20260127-000472,3,PRESS_FIT_3,PF-L4-S10,TL-DTA-048,OP-0066,PP-0019,2026-01-27 08:27:20,2026-01-27 08:28:03,162.0,160.41,-1.59,25.0,43,QualityResult.PASS
POP-00005240,SN-00001310,EXEC-000472,WO-20260127-000472,4,PRESS_FIT_4,PF-L1-S10,TL-GBA-031,OP-0029,PP-0020,2026-01-27 08:28:24,2026-01-27 08:29:07,162.0,164.25,2.25,25.0,43,QualityResult.PASS
POP-00005241,SN-00001311,EXEC-000473,WO-20260127-000473,1,PRESS_FIT_1,PF-L3-S10,TL-GBA-049,OP-0044,PP-0009,2026-01-27 08:45:00,2026-01-27 08:45:40,155.0,158.41,3.41,25.0,40,QualityResult.PASS
POP-00005242,SN-00001311,EXEC-000473,WO-20260127-000473,2,PRESS_FIT_2,PF-L5-S10,TL-ASM-038,OP-0053,PP-0010,2026-01-27 08:45:59,2026-01-27 08:46:39,155.0,157.26,2.26,25.0,40,QualityResult.PASS
POP-00005243,SN-00001311,EXEC-000473,WO-20260127-000473,3,PRESS_FIT_3,PF-L3-S10,TL-HVT-043,OP-0021,PP-0011,2026-01-27 08:46:50,2026-01-27 08:47:30,155.0,153.3,-1.7,25.0,40,QualityResult.PASS
POP-00005244,SN-00001311,EXEC-000473,WO-20260127-000473,4,PRESS_FIT_4,PF-L1-S10,TL-ASM-020,OP-0063,PP-0012,2026-01-27 08:47:46,2026-01-27 08:48:26,155.0,151.77,-3.23,25.0,40,QualityResult.PASS
POP-00005245,SN-00001312,EXEC-000473,WO-20260127-000473,1,PRESS_FIT_1,PF-L6-S10,TL-PLT-017,OP-0058,PP-0009,2026-01-27 08:45:00,2026-01-27 08:45:40,155.0,158.02,3.02,25.0,40,QualityResult.PASS
POP-00005246,SN-00001312,EXEC-000473,WO-20260127-000473,2,PRESS_FIT_2,PF-L6-S10,TL-HVT-043,OP-0011,PP-0010,2026-01-27 08:46:20,2026-01-27 08:47:00,155.0,153.17,-1.83,25.0,40,QualityResult.PASS
POP-00005247,SN-00001312,EXEC-000473,WO-20260127-000473,3,PRESS_FIT_3,PF-L5-S10,TL-ASM-011,OP-0043,PP-0011,2026-01-27 08:47:14,2026-01-27 08:47:54,155.0,157.96,2.96,25.0,40,QualityResult.PASS
POP-00005248,SN-00001312,EXEC-000473,WO-20260127-000473,4,PRESS_FIT_4,PF-L3-S10,TL-PLT-008,OP-0050,PP-0012,2026-01-27 08:48:17,2026-01-27 08:48:57,155.0,155.32,0.32,25.0,40,QualityResult.PASS
POP-00005249,SN-00001313,EXEC-000473,WO-20260127-000473,1,PRESS_FIT_1,PF-L1-S10,TL-DTA-021,OP-0067,PP-0009,2026-01-27 08:45:00,2026-01-27 08:45:40,155.0,154.61,-0.39,25.0,40,QualityResult.PASS
POP-00005250,SN-00001313,EXEC-000473,WO-20260127-000473,2,PRESS_FIT_2,PF-L5-S10,TL-VIS-014,OP-0023,PP-0010,2026-01-27 08:45:56,2026-01-27 08:46:36,155.0,155.66,0.66,25.0,40,QualityResult.PASS
POP-00005251,SN-00001313,EXEC-000473,WO-20260127-000473,3,PRESS_FIT_3,PF-L6-S10,TL-PKG-027,OP-0015,PP-0011,2026-01-27 08:47:04,2026-01-27 08:47:44,155.0,157.57,2.57,25.0,40,QualityResult.PASS
POP-00005252,SN-00001313,EXEC-000473,WO-20260127-000473,4,PRESS_FIT_4,PF-L2-S10,TL-PLT-026,OP-0026,PP-0012,2026-01-27 08:48:08,2026-01-27 08:48:48,155.0,153.88,-1.12,25.0,40,QualityResult.PASS
POP-00005253,SN-00001314,EXEC-000473,WO-20260127-000473,1,PRESS_FIT_1,PF-L4-S10,TL-MOT-024,OP-0055,PP-0009,2026-01-27 08:45:00,2026-01-27 08:45:40,155.0,157.03,2.03,25.0,40,QualityResult.PASS
POP-00005254,SN-00001314,EXEC-000473,WO-20260127-000473,2,PRESS_FIT_2,PF-L5-S10,TL-GBA-049,OP-0033,PP-0010,2026-01-27 08:46:06,2026-01-27 08:46:46,155.0,153.13,-1.87,25.0,40,QualityResult.PASS
POP-00005255,SN-00001314,EXEC-000473,WO-20260127-000473,3,PRESS_FIT_3,PF-L2-S10,TL-PF-037,OP-0017,PP-0011,2026-01-27 08:46:56,2026-01-27 08:47:36,155.0,157.06,2.06,25.0,40,QualityResult.PASS
POP-00005256,SN-00001314,EXEC-000473,WO-20260127-000473,4,PRESS_FIT_4,PF-L5-S10,TL-DTA-012,OP-0068,PP-0012,2026-01-27 08:48:04,2026-01-27 08:48:44,155.0,154.87,-0.13,25.0,40,QualityResult.PASS
POP-00005257,SN-00001315,EXEC-000474,WO-20260127-000474,1,PRESS_FIT_1,PF-L6-S10,TL-HVT-052,OP-0032,PP-0009,2026-01-27 09:05:00,2026-01-27 09:05:40,155.0,155.14,0.14,25.0,40,QualityResult.PASS
POP-00005258,SN-00001315,EXEC-000474,WO-20260127-000474,2,PRESS_FIT_2,PF-L4-S10,TL-PF-019,OP-0071,PP-0010,2026-01-27 09:05:52,2026-01-27 09:06:32,155.0,152.03,-2.97,25.0,40,QualityResult.PASS
POP-00005259,SN-00001315,EXEC-000474,WO-20260127-000474,3,PRESS_FIT_3,PF-L1-S10,TL-VIS-050,OP-0060,PP-0011,2026-01-27 09:06:42,2026-01-27 09:07:22,155.0,153.91,-1.09,25.0,40,QualityResult.PASS
POP-00005260,SN-00001315,EXEC-000474,WO-20260127-000474,4,PRESS_FIT_4,PF-L1-S10,TL-DTA-048,OP-0045,PP-0012,2026-01-27 09:07:42,2026-01-27 09:08:22,155.0,152.44,-2.56,25.0,40,QualityResult.PASS
POP-00005261,SN-00001316,EXEC-000474,WO-20260127-000474,1,PRESS_FIT_1,PF-L4-S10,TL-PLT-035,OP-0004,PP-0009,2026-01-27 09:05:00,2026-01-27 09:05:40,155.0,153.84,-1.16,25.0,40,QualityResult.PASS
POP-00005262,SN-00001316,EXEC-000474,WO-20260127-000474,2,PRESS_FIT_2,PF-L3-S10,TL-ASM-011,OP-0048,PP-0010,2026-01-27 09:05:52,2026-01-27 09:06:32,155.0,158.26,3.26,25.0,40,QualityResult.PASS
POP-00005263,SN-00001316,EXEC-000474,WO-20260127-000474,3,PRESS_FIT_3,PF-L3-S10,TL-MOT-042,OP-0029,PP-0011,2026-01-27 09:06:47,2026-01-27 09:07:27,155.0,154.86,-0.14,25.0,40,QualityResult.PASS
POP-00005264,SN-00001316,EXEC-000474,WO-20260127-000474,4,PRESS_FIT_4,PF-L3-S10,TL-PLT-053,OP-0069,PP-0012,2026-01-27 09:07:38,2026-01-27 09:08:18,155.0,158.34,3.34,25.0,40,QualityResult.PASS
POP-00005265,SN-00001317,EXEC-000474,WO-20260127-000474,1,PRESS_FIT_1,PF-L3-S10,TL-DTA-048,OP-0039,PP-0009,2026-01-27 09:05:00,2026-01-27 09:05:40,155.0,155.09,0.09,25.0,40,QualityResult.PASS
POP-00005266,SN-00001317,EXEC-000474,WO-20260127-000474,2,PRESS_FIT_2,PF-L5-S10,TL-PKG-027,OP-0007,PP-0010,2026-01-27 09:06:04,2026-01-27 09:06:44,155.0,154.45,-0.55,25.0,40,QualityResult.PASS
POP-00005267,SN-00001317,EXEC-000474,WO-20260127-000474,3,PRESS_FIT_3,PF-L3-S10,TL-PKG-054,OP-0070,PP-0011,2026-01-27 09:07:14,2026-01-27 09:07:54,155.0,158.09,3.09,25.0,40,QualityResult.PASS
POP-00005268,SN-00001317,EXEC-000474,WO-20260127-000474,4,PRESS_FIT_4,PF-L2-S10,TL-HVT-034,OP-0006,PP-0012,2026-01-27 09:08:15,2026-01-27 09:08:55,155.0,154.45,-0.55,25.0,40,QualityResult.PASS
POP-00005269,SN-00001318,EXEC-000474,WO-20260127-000474,1,PRESS_FIT_1,PF-L2-S10,TL-VIS-041,OP-0063,PP-0009,2026-01-27 09:05:00,2026-01-27 09:05:40,155.0,156.46,1.46,25.0,40,QualityResult.PASS
POP-00005270,SN-00001318,EXEC-000474,WO-20260127-000474,2,PRESS_FIT_2,PF-L1-S10,TL-PKG-045,OP-0027,PP-0010,2026-01-27 09:05:55,2026-01-27 09:06:35,155.0,157.76,2.76,25.0,40,QualityResult.PASS
POP-00005271,SN-00001318,EXEC-000474,WO-20260127-000474,3,PRESS_FIT_3,PF-L2-S10,TL-VIS-014,OP-0005,PP-0011,2026-01-27 09:07:09,2026-01-27 09:07:49,155.0,158.03,3.03,25.0,40,QualityResult.PASS
POP-00005272,SN-00001318,EXEC-000474,WO-20260127-000474,4,PRESS_FIT_4,PF-L5-S10,TL-GBA-013,OP-0042,PP-0012,2026-01-27 09:08:13,2026-01-27 09:08:53,155.0,153.24,-1.76,25.0,40,QualityResult.PASS
