scan_id,serial_number,execution_id,product_code,material_number,batch_number,supplier,scan_timestamp,scan_status
SCAN-00001527,SN-00001527,EXEC-000548,GIS-072-2500,MAT-00001527,BATCH-40091,Siemens Energy,2026-01-30 11:50:00,SUCCESS
SCAN-00001528,SN-00001528,EXEC-000548,GIS-072-2500,MAT-00001528,BATCH-48026,ABB,2026-01-30 11:48:00,SUCCESS
SCAN-00001529,SN-00001529,EXEC-000548,GIS-072-2500,MAT-00001529,BATCH-15310,Siemens Energy,2026-01-30 12:04:00,SUCCESS
SCAN-00001530,SN-00001530,EXEC-000548,GIS-072-2500,MAT-00001530,BATCH-46035,ABB,2026-01-30 11:52:00,SUCCESS
SCAN-00001531,SN-00001531,EXEC-000548,GIS-072-2500,MAT-00001531,BATCH-53081,Hitachi Energy,2026-01-30 12:16:00,SUCCESS
SCAN-00001532,SN-00001532,EXEC-000549,GIS-145-4000,MAT-00001532,BATCH-97586,ABB,2026-01-30 12:04:00,SUCCESS
SCAN-00001533,SN-00001533,EXEC-000549,GIS-145-4000,MAT-00001533,BATCH-48537,Mitsubishi Electric,2026-01-30 12:02:00,SUCCESS
SCAN-00001534,SN-00001534,EXEC-000549,GIS-145-4000,MAT-00001534,BATCH-29577,Hitachi Energy,2026-01-30 12:20:00,SUCCESS
SCAN-00001535,SN-00001535,EXEC-000549,GIS-145-4000,MAT-00001535,BATCH-35297,Mitsubishi Electric,2026-01-30 12:12:00,SUCCESS
SCAN-00001536,SN-00001536,EXEC-000550,GIS-420-5000,MAT-00001536,BATCH-55192,Siemens Energy,2026-01-30 12:26:00,SUCCESS
SCAN-00001537,SN-00001537,EXEC-000551,GIS-245-3150,MAT-00001537,BATCH-26751,Siemens Energy,2026-01-30 12:50:00,SUCCESS
SCAN-00001538,SN-00001538,EXEC-000551,GIS-245-3150,MAT-00001538,BATCH-68560,Mitsubishi Electric,2026-01-30 12:57:00,SUCCESS
SCAN-00001539,SN-00001539,EXEC-000552,GIS-072-2500,MAT-00001539,BATCH-54403,Hitachi Energy,2026-01-30 13:37:00,SUCCESS
SCAN-00001540,SN-00001540,EXEC-000552,GIS-072-2500,MAT-00001540,BATCH-98664,Hitachi Energy,2026-01-30 13:01:00,SUCCESS
SCAN-00001541,SN-00001541,EXEC-000552,GIS-072-2500,MAT-00001541,BATCH-86901,Schneider Electric,2026-01-30 13:13:00,SUCCESS
SCAN-00001542,SN-00001542,EXEC-000552,GIS-072-2500,MAT-00001542,BATCH-48499,Schneider Electric,2026-01-30 13:27:00,SUCCESS
SCAN-00001543,SN-00001543,EXEC-000552,GIS-072-2500,MAT-00001543,BATCH-85027,Siemens Energy,2026-01-30 13:14:00,SUCCESS
SCAN-00001544,SN-00001544,EXEC-000553,GIS-145-3150,MAT-00001544,BATCH-89304,Siemens Energy,2026-01-30 13:30:00,SUCCESS
SCAN-00001545,SN-00001545,EXEC-000553,GIS-145-3150,MAT-00001545,BATCH-34989,Siemens Energy,2026-01-30 13:30:00,SUCCESS
SCAN-00001546,SN-00001546,EXEC-000553,GIS-145-3150,MAT-00001546,BATCH-50181,Schneider Electric,2026-01-30 13:48:00,SUCCESS
SCAN-00001547,SN-00001547,EXEC-000553,GIS-145-3150,MAT-00001547,BATCH-90373,Schneider Electric,2026-01-30 13:59:00,SUCCESS
SCAN-00001548,SN-00001548,EXEC-000554,GIS-072-3150,MAT-00001548,BATCH-51860,Schneider Electric,2026-01-30 13:52:00,SUCCESS
SCAN-00001549,SN-00001549,EXEC-000554,GIS-072-3150,MAT-00001549,BATCH-64671,ABB,2026-01-30 14:09:00,SUCCESS
SCAN-00001550,SN-00001550,EXEC-000554,GIS-072-3150,MAT-00001550,BATCH-91463,Hitachi Energy,2026-01-30 13:57:00,SUCCESS
SCAN-00001551,SN-00001551,EXEC-000554,GIS-072-3150,MAT-00001551,BATCH-77502,Schneider Electric,2026-01-30 14:06:00,SUCCESS
SCAN-00001552,SN-00001552,EXEC-000555,GIS-145-3150,MAT-00001552,BATCH-71540,Hitachi Energy,2026-01-31 06:29:00,SUCCESS
SCAN-00001553,SN-00001553,EXEC-000555,GIS-145-3150,MAT-00001553,BATCH-87781,Hitachi Energy,2026-01-31 06:05:00,SUCCESS
SCAN-00001554,SN-00001554,EXEC-000556,GIS-145-4000,MAT-00001554,BATCH-76509,Hitachi Energy,2026-01-31 06:28:00,SUCCESS
SCAN-00001555,SN-00001555,EXEC-000556,GIS-145-4000,MAT-00001555,BATCH-76699,Hitachi Energy,2026-01-31 06:23:00,SUCCESS
SCAN-00001556,SN-00001556,EXEC-000556,GIS-145-4000,MAT-00001556,BATCH-51408,Schneider Electric,2026-01-31 06:49:00,SUCCESS
SCAN-00001557,SN-00001557,EXEC-000557,GIS-072-3150,MAT-00001557,BATCH-96790,ABB,2026-01-31 07:00:00,SUCCESS
SCAN-00001558,SN-00001558,EXEC-000557,GIS-072-3150,MAT-00001558,BATCH-76139,Schneider Electric,2026-01-31 07:15:00,SUCCESS
SCAN-00001559,SN-00001559,EXEC-000557,GIS-072-3150,MAT-00001559,BATCH-24334,Mitsubishi Electric,2026-01-31 06:56:00,SUCCESS
SCAN-00001560,SN-00001560,EXEC-000558,GIS-072-3150,MAT-00001560,BATCH-45825,Schneider Electric,2026-01-31 07:22:00,SUCCESS
SCAN-00001561,SN-00001561,EXEC-000558,GIS-072-3150,MAT-00001561,BATCH-25352,Hitachi Energy,2026-01-31 07:40:00,SUCCESS
SCAN-00001562,SN-00001562,EXEC-000558,GIS-072-3150,MAT-00001562,BATCH-31747,Schneider Electric,2026-01-31 07:27:00,SUCCESS
SCAN-00001563,SN-00001563,EXEC-000558,GIS-072-3150,MAT-00001563,BATCH-29662,ABB,2026-01-31 07:39:00,SUCCESS
SCAN-00001564,SN-00001564,EXEC-000558,GIS-072-3150,MAT-00001564,BATCH-37691,Siemens Energy,2026-01-31 07:07:00,SUCCESS
SCAN-00001565,SN-00001565,EXEC-000559,GIS-170-4000,MAT-00001565,BATCH-32715,Schneider Electric,2026-01-31 07:33:00,SUCCESS
SCAN-00001566,SN-00001566,EXEC-000559,GIS-170-4000,MAT-00001566,BATCH-53253,Mitsubishi Electric,2026-01-31 07:45:00,SUCCESS
SCAN-00001567,SN-00001567,EXEC-000559,GIS-170-4000,MAT-00001567,BATCH-55279,Siemens Energy,2026-01-31 07:38:00,SUCCESS
SCAN-00001568,SN-00001568,EXEC-000560,GIS-245-3150,MAT-00001568,BATCH-35126,Hitachi Energy,2026-01-31 07:41:00,SUCCESS
SCAN-00001569,SN-00001569,EXEC-000561,GIS-072-3150,MAT-00001569,BATCH-37027,ABB,2026-01-31 08:19:00,SUCCESS
SCAN-00001570,SN-00001570,EXEC-000561,GIS-072-3150,MAT-00001570,BATCH-96914,ABB,2026-01-31 08:32:00,SUCCESS
SCAN-00001571,SN-00001571,EXEC-000561,GIS-072-3150,MAT-00001571,BATCH-11991,Mitsubishi Electric,2026-01-31 08:25:00,SUCCESS
SCAN-00001572,SN-00001572,EXEC-000561,GIS-072-3150,MAT-00001572,BATCH-76650,Siemens Energy,2026-01-31 08:03:00,SUCCESS
SCAN-00001573,SN-00001573,EXEC-000562,GIS-072-2500,MAT-00001573,BATCH-74763,Mitsubishi Electric,2026-01-31 08:23:00,SUCCESS
SCAN-00001574,SN-00001574,EXEC-000562,GIS-072-2500,MAT-00001574,BATCH-89474,Mitsubishi Electric,2026-01-31 08:40:00,SUCCESS
SCAN-00001575,SN-00001575,EXEC-000562,GIS-072-2500,MAT-00001575,BATCH-52186,Hitachi Energy,2026-01-31 08:41:00,SUCCESS
SCAN-00001576,SN-00001576,EXEC-000563,GIS-420-4000,MAT-00001576,BATCH-43495,Siemens Energy,2026-01-31 09:11:00,SUCCESS
SCAN-00001577,SN-00001577,EXEC-000563,GIS-420-4000,MAT-00001577,BATCH-45894,Hitachi Energy,2026-01-31 09:12:00,SUCCESS
SCAN-00001578,SN-00001578,EXEC-000564,GIS-300-4000,MAT-00001578,BATCH-48331,ABB,2026-01-31 09:11:00,SUCCESS
SCAN-00001579,SN-00001579,EXEC-000564,GIS-300-4000,MAT-00001579,BATCH-72625,Schneider Electric,2026-01-31 09:28:00,SUCCESS
SCAN-00001580,SN-00001580,EXEC-000565,GIS-245-3150,MAT-00001580,BATCH-43432,Siemens Energy,2026-01-31 09:51:00,SUCCESS
SCAN-00001581,SN-00001581,EXEC-000565,GIS-245-3150,MAT-00001581,BATCH-62807,Siemens Energy,2026-01-31 09:30:00,SUCCESS
SCAN-00001582,SN-00001582,EXEC-000565,GIS-245-3150,MAT-00001582,BATCH-10832,Siemens Energy,2026-01-31 09:59:00,SUCCESS
SCAN-00001583,SN-00001583,EXEC-000566,GIS-420-4000,MAT-00001583,BATCH-18642,Mitsubishi Electric,2026-01-31 09:58:00,SUCCESS
SCAN-00001584,SN-00001584,EXEC-000567,GIS-420-5000,MAT-00001584,BATCH-58238,Mitsubishi Electric,2026-01-31 10:07:00,SUCCESS
SCAN-00001585,SN-00001585,EXEC-000568,GIS-145-4000,MAT-00001585,BATCH-40623,Siemens Energy,2026-01-31 10:49:00,SUCCESS
SCAN-00001586,SN-00001586,EXEC-000568,GIS-145-4000,MAT-00001586,BATCH-47984,Mitsubishi Electric,2026-01-31 10:37:00,SUCCESS
SCAN-00001587,SN-00001587,EXEC-000569,GIS-245-4000,MAT-00001587,BATCH-82987,Siemens Energy,2026-01-31 11:00:00,SUCCESS
SCAN-00001588,SN-00001588,EXEC-000570,GIS-072-2500,MAT-00001588,BATCH-23889,Mitsubishi Electric,2026-01-31 11:21:00,SUCCESS
SCAN-00001589,SN-00001589,EXEC-000570,GIS-072-2500,MAT-00001589,BATCH-49396,ABB,2026-01-31 11:21:00,SUCCESS
SCAN-00001590,SN-00001590,EXEC-000570,GIS-072-2500,MAT-00001590,BATCH-76508,Mitsubishi Electric,2026-01-31 11:17:00,SUCCESS
SCAN-00001591,SN-00001591,EXEC-000570,GIS-072-2500,MAT-00001591,BATCH-89803,ABB,2026-01-31 11:31:00,SUCCESS
SCAN-00001592,SN-00001592,EXEC-000570,GIS-072-2500,MAT-00001592,BATCH-27340,Hitachi Energy,2026-01-31 11:18:00,SUCCESS
SCAN-00001593,SN-00001593,EXEC-000571,GIS-145-4000,MAT-00001593,BATCH-18752,Mitsubishi Electric,2026-01-31 11:41:00,SUCCESS
SCAN-00001594,SN-00001594,EXEC-000571,GIS-145-4000,MAT-00001594,BATCH-31627,Siemens Energy,2026-01-31 11:29:00,SUCCESS
SCAN-00001595,SN-00001595,EXEC-000571,GIS-145-4000,MAT-00001595,BATCH-94452,Schneider Electric,2026-01-31 11:48:00,SUCCESS
SCAN-00001596,SN-00001596,EXEC-000571,GIS-145-4000,MAT-00001596,BATCH-67845,Hitachi Energy,2026-01-31 11:39:00,SUCCESS
SCAN-00001597,SN-00001597,EXEC-000572,GIS-420-4000,MAT-00001597,BATCH-85152,Schneider Electric,2026-01-31 11:47:00,SUCCESS
SCAN-00001598,SN-00001598,EXEC-000573,GIS-800-5000,MAT-00001598,BATCH-66409,Hitachi Energy,2026-01-31 12:00:00,SUCCESS
SCAN-00001599,SN-00001599,EXEC-000574,GIS-145-4000,MAT-00001599,BATCH-49678,Siemens Energy,2026-01-31 12:57:00,SUCCESS
SCAN-00001600,SN-00001600,EXEC-000574,GIS-145-4000,MAT-00001600,BATCH-87276,Schneider Electric,2026-01-31 12:20:00,SUCCESS
SCAN-00001601,SN-00001601,EXEC-000574,GIS-145-4000,MAT-00001601,BATCH-85110,ABB,2026-01-31 12:43:00,SUCCESS
SCAN-00001602,SN-00001602,EXEC-000575,GIS-072-2500,MAT-00001602,BATCH-48586,ABB,2026-02-01 06:30:00,SUCCESS
SCAN-00001603,SN-00001603,EXEC-000575,GIS-072-2500,MAT-00001603,BATCH-56175,Schneider Electric,2026-02-01 06:28:00,SUCCESS
SCAN-00001604,SN-00001604,EXEC-000575,GIS-072-2500,MAT-00001604,BATCH-17651,ABB,2026-02-01 06:22:00,SUCCESS
SCAN-00001605,SN-00001605,EXEC-000575,GIS-072-2500,MAT-00001605,BATCH-66669,Schneider Electric,2026-02-01 06:16:00,SUCCESS
SCAN-00001606,SN-00001606,EXEC-000576,GIS-145-3150,MAT-00001606,BATCH-35005,ABB,2026-02-01 06:35:00,SUCCESS
SCAN-00001607,SN-00001607,EXEC-000576,GIS-145-3150,MAT-00001607,BATCH-78454,Siemens Energy,2026-02-01 06:27:00,SUCCESS
SCAN-00001608,SN-00001608,EXEC-000576,GIS-145-3150,MAT-00001608,BATCH-37095,Hitachi Energy,2026-02-01 06:34:00,SUCCESS
SCAN-00001609,SN-00001609,EXEC-000576,GIS-145-3150,MAT-00001609,BATCH-73446,Mitsubishi Electric,2026-02-01 06:56:00,SUCCESS
SCAN-00001610,SN-00001610,EXEC-000577,GIS-072-2500,MAT-00001610,BATCH-11368,Mitsubishi Electric,2026-02-01 06:45:00,SUCCESS
SCAN-00001611,SN-00001611,EXEC-000577,GIS-072-2500,MAT-00001611,BATCH-65071,Mitsubishi Electric,2026-02-01 07:01:00,SUCCESS
SCAN-00001612,SN-00001612,EXEC-000577,GIS-072-2500,MAT-00001612,BATCH-10389,Schneider Electric,2026-02-01 06:41:00,SUCCESS
SCAN-00001613,SN-00001613,EXEC-000577,GIS-072-2500,MAT-00001613,BATCH-73970,ABB,2026-02-01 06:53:00,SUCCESS
SCAN-00001614,SN-00001614,EXEC-000577,GIS-072-2500,MAT-00001614,BATCH-69985,Hitachi Energy,2026-02-01 07:06:00,SUCCESS
SCAN-00001615,SN-00001615,EXEC-000578,GIS-072-3150,MAT-00001615,BATCH-53804,Schneider Electric,2026-02-01 07:03:00,SUCCESS
SCAN-00001616,SN-00001616,EXEC-000578,GIS-072-3150,MAT-00001616,BATCH-91950,Hitachi Energy,2026-02-01 07:33:00,SUCCESS
SCAN-00001617,SN-00001617,EXEC-000578,GIS-072-3150,MAT-00001617,BATCH-36293,Siemens Energy,2026-02-01 07:23:00,SUCCESS
SCAN-00001618,SN-00001618,EXEC-000579,GIS-420-4000,MAT-00001618,BATCH-23063,Hitachi Energy,2026-02-01 07:22:00,SUCCESS
SCAN-00001619,SN-00001619,EXEC-000580,GIS-145-4000,MAT-00001619,BATCH-86965,Mitsubishi Electric,2026-02-01 08:18:00,SUCCESS
SCAN-00001620,SN-00001620,EXEC-000580,GIS-145-4000,MAT-00001620,BATCH-12416,Mitsubishi Electric,2026-02-01 07:51:00,SUCCESS
SCAN-00001621,SN-00001621,EXEC-000580,GIS-145-4000,MAT-00001621,BATCH-35721,Hitachi Energy,2026-02-01 07:58:00,SUCCESS
SCAN-00001622,SN-00001622,EXEC-000581,GIS-145-3150,MAT-00001622,BATCH-86790,Schneider Electric,2026-02-01 08:23:00,SUCCESS
SCAN-00001623,SN-00001623,EXEC-000581,GIS-145-3150,MAT-00001623,BATCH-50473,Hitachi Energy,2026-02-01 08:29:00,SUCCESS
SCAN-00001624,SN-00001624,EXEC-000581,GIS-145-3150,MAT-00001624,BATCH-30066,ABB,2026-02-01 08:05:00,SUCCESS
SCAN-00001625,SN-00001625,EXEC-000581,GIS-145-3150,MAT-00001625,BATCH-18910,Mitsubishi Electric,2026-02-01 08:17:00,SUCCESS
SCAN-00001626,SN-00001626,EXEC-000582,GIS-420-5000,MAT-00001626,BATCH-73007,Mitsubishi Electric,2026-02-01 08:58:00,SUCCESS
SCAN-00001627,SN-00001627,EXEC-000582,GIS-420-5000,MAT-00001627,BATCH-29032,Siemens Energy,2026-02-01 08:40:00,SUCCESS
SCAN-00001628,SN-00001628,EXEC-000583,GIS-072-3150,MAT-00001628,BATCH-86735,Schneider Electric,2026-02-01 08:42:00,SUCCESS
SCAN-00001629,SN-00001629,EXEC-000583,GIS-072-3150,MAT-00001629,BATCH-50532,Siemens Energy,2026-02-01 09:01:00,SUCCESS
SCAN-00001630,SN-00001630,EXEC-000583,GIS-072-3150,MAT-00001630,BATCH-80511,Schneider Electric,2026-02-01 08:58:00,SUCCESS
SCAN-00001631,SN-00001631,EXEC-000583,GIS-072-3150,MAT-00001631,BATCH-66996,Mitsubishi Electric,2026-02-01 08:51:00,SUCCESS
SCAN-00001632,SN-00001632,EXEC-000583,GIS-072-3150,MAT-00001632,BATCH-25926,Siemens Energy,2026-02-01 08:47:00,SUCCESS
SCAN-00001633,SN-00001633,EXEC-000584,GIS-072-3150,MAT-00001633,BATCH-12417,Siemens Energy,2026-02-01 09:19:00,SUCCESS
SCAN-00001634,SN-00001634,EXEC-000584,GIS-072-3150,MAT-00001634,BATCH-87829,Siemens Energy,2026-02-01 09:29:00,SUCCESS
SCAN-00001635,SN-00001635,EXEC-000584,GIS-072-3150,MAT-00001635,BATCH-53645,Siemens Energy,2026-02-01 09:18:00,SUCCESS
SCAN-00001636,SN-00001636,EXEC-000584,GIS-072-3150,MAT-00001636,BATCH-51624,Siemens Energy,2026-02-01 09:29:00,SUCCESS
SCAN-00001637,SN-00001637,EXEC-000584,GIS-072-3150,MAT-00001637,BATCH-60834,Schneider Electric,2026-02-01 09:31:00,SUCCESS
SCAN-00001638,SN-00001638,EXEC-000585,GIS-145-4000,MAT-00001638,BATCH-17075,Schneider Electric,2026-02-01 09:45:00,SUCCESS
SCAN-00001639,SN-00001639,EXEC-000585,GIS-145-4000,MAT-00001639,BATCH-92113,Siemens Energy,2026-02-01 09:30:00,SUCCESS
SCAN-00001640,SN-00001640,EXEC-000585,GIS-145-4000,MAT-00001640,BATCH-37780,Schneider Electric,2026-02-01 09:22:00,SUCCESS
SCAN-00001641,SN-00001641,EXEC-000585,GIS-145-4000,MAT-00001641,BATCH-28032,Siemens Energy,2026-02-01 09:31:00,SUCCESS
SCAN-00001642,SN-00001642,EXEC-000586,GIS-170-4000,MAT-00001642,BATCH-74616,Schneider Electric,2026-02-01 09:54:00,SUCCESS
SCAN-00001643,SN-00001643,EXEC-000586,GIS-170-4000,MAT-00001643,BATCH-92558,ABB,2026-02-01 10:07:00,SUCCESS
SCAN-00001644,SN-00001644,EXEC-000587,GIS-170-4000,MAT-00001644,BATCH-19742,Siemens Energy,2026-02-01 10:14:00,SUCCESS
SCAN-00001645,SN-00001645,EXEC-000587,GIS-170-4000,MAT-00001645,BATCH-20933,ABB,2026-02-01 10:04:00,SUCCESS
SCAN-00001646,SN-00001646,EXEC-000587,GIS-170-4000,MAT-00001646,BATCH-19082,Schneider Electric,2026-02-01 10:08:00,SUCCESS
SCAN-00001647,SN-00001647,EXEC-000588,GIS-170-4000,MAT-00001647,BATCH-69111,Schneider Electric,2026-02-01 10:48:00,SUCCESS
SCAN-00001648,SN-00001648,EXEC-000588,GIS-170-4000,MAT-00001648,BATCH-18870,Schneider Electric,2026-02-01 10:43:00,SUCCESS
SCAN-00001649,SN-00001649,EXEC-000589,GIS-420-5000,MAT-00001649,BATCH-60928,Schneider Electric,2026-02-01 11:15:00,SUCCESS
SCAN-00001650,SN-00001650,EXEC-000589,GIS-420-5000,MAT-00001650,BATCH-85887,Hitachi Energy,2026-02-01 10:54:00,SUCCESS
SCAN-00001651,SN-00001651,EXEC-000590,GIS-245-4000,MAT-00001651,BATCH-41823,Schneider Electric,2026-02-01 11:23:00,SUCCESS
SCAN-00001652,SN-00001652,EXEC-000590,GIS-245-4000,MAT-00001652,BATCH-82419,Hitachi Energy,2026-02-01 11:36:00,SUCCESS
SCAN-00001653,SN-00001653,EXEC-000591,GIS-072-2500,MAT-00001653,BATCH-22943,Hitachi Energy,2026-02-01 12:00:00,SUCCESS
SCAN-00001654,SN-00001654,EXEC-000591,GIS-072-2500,MAT-00001654,BATCH-73212,Mitsubishi Electric,2026-02-01 11:29:00,SUCCESS
SCAN-00001655,SN-00001655,EXEC-000591,GIS-072-2500,MAT-00001655,BATCH-63893,Mitsubishi Electric,2026-02-01 11:30:00,SUCCESS
SCAN-00001656,SN-00001656,EXEC-000591,GIS-072-2500,MAT-00001656,BATCH-48785,ABB,2026-02-01 11:33:00,SUCCESS
SCAN-00001657,SN-00001657,EXEC-000591,GIS-072-2500,MAT-00001657,BATCH-51017,Schneider Electric,2026-02-01 11:42:00,SUCCESS
SCAN-00001658,SN-00001658,EXEC-000592,GIS-245-3150,MAT-00001658,BATCH-79343,Hitachi Energy,2026-02-01 12:05:00,SUCCESS
SCAN-00001659,SN-00001659,EXEC-000592,GIS-245-3150,MAT-00001659,BATCH-31255,Siemens Energy,2026-02-01 12:04:00,SUCCESS
SCAN-00001660,SN-00001660,EXEC-000593,GIS-245-4000,MAT-00001660,BATCH-93551,Schneider Electric,2026-02-02 06:26:00,SUCCESS
SCAN-00001661,SN-00001661,EXEC-000593,GIS-245-4000,MAT-00001661,BATCH-85952,Mitsubishi Electric,2026-02-02 06:24:00,SUCCESS
SCAN-00001662,SN-00001662,EXEC-000594,GIS-072-2500,MAT-00001662,BATCH-30471,Hitachi Energy,2026-02-02 06:53:00,SUCCESS
SCAN-00001663,SN-00001663,EXEC-000594,GIS-072-2500,MAT-00001663,BATCH-18061,Hitachi Energy,2026-02-02 06:52:00,SUCCESS
SCAN-00001664,SN-00001664,EXEC-000594,GIS-072-2500,MAT-00001664,BATCH-64458,ABB,2026-02-02 06:49:00,SUCCESS
SCAN-00001665,SN-00001665,EXEC-000595,GIS-145-3150,MAT-00001665,BATCH-13797,Mitsubishi Electric,2026-02-02 06:53:00,SUCCESS
SCAN-00001666,SN-00001666,EXEC-000595,GIS-145-3150,MAT-00001666,BATCH-97940,Mitsubishi Electric,2026-02-02 06:55:00,SUCCESS
SCAN-00001667,SN-00001667,EXEC-000595,GIS-145-3150,MAT-00001667,BATCH-29258,ABB,2026-02-02 07:11:00,SUCCESS
SCAN-00001668,SN-00001668,EXEC-000596,GIS-170-4000,MAT-00001668,BATCH-15477,Hitachi Energy,2026-02-02 07:36:00,SUCCESS
SCAN-00001669,SN-00001669,EXEC-000596,GIS-170-4000,MAT-00001669,BATCH-16540,Siemens Energy,2026-02-02 07:28:00,SUCCESS
SCAN-00001670,SN-00001670,EXEC-000596,GIS-170-4000,MAT-00001670,BATCH-68026,Hitachi Energy,2026-02-02 07:21:00,SUCCESS
SCAN-00001671,SN-00001671,EXEC-000597,GIS-145-3150,MAT-00001671,BATCH-11014,Hitachi Energy,2026-02-02 07:47:00,SUCCESS
SCAN-00001672,SN-00001672,EXEC-000597,GIS-145-3150,MAT-00001672,BATCH-69422,ABB,2026-02-02 07:46:00,SUCCESS
SCAN-00001673,SN-00001673,EXEC-000597,GIS-145-3150,MAT-00001673,BATCH-90995,Siemens Energy,2026-02-02 07:57:00,SUCCESS
SCAN-00001674,SN-00001674,EXEC-000598,GIS-072-2500,MAT-00001674,BATCH-76304,Siemens Energy,2026-02-02 07:57:00,SUCCESS
SCAN-00001675,SN-00001675,EXEC-000598,GIS-072-2500,MAT-00001675,BATCH-18237,Siemens Energy,2026-02-02 08:15:00,SUCCESS
SCAN-00001676,SN-00001676,EXEC-000598,GIS-072-2500,MAT-00001676,BATCH-84970,Siemens Energy,2026-02-02 08:14:00,SUCCESS
SCAN-00001677,SN-00001677,EXEC-000598,GIS-072-2500,MAT-00001677,BATCH-49892,Hitachi Energy,2026-02-02 08:07:00,SUCCESS
SCAN-00001678,SN-00001678,EXEC-000599,GIS-072-2500,MAT-00001678,BATCH-76033,Hitachi Energy,2026-02-02 08:23:00,SUCCESS
SCAN-00001679,SN-00001679,EXEC-000599,GIS-072-2500,MAT-00001679,BATCH-76144,Hitachi Energy,2026-02-02 08:16:00,SUCCESS
SCAN-00001680,SN-00001680,EXEC-000599,GIS-072-2500,MAT-00001680,BATCH-74448,Mitsubishi Electric,2026-02-02 08:11:00,SUCCESS
SCAN-00001681,SN-00001681,EXEC-000600,GIS-072-3150,MAT-00001681,BATCH-22991,ABB,2026-02-02 08:31:00,SUCCESS
SCAN-00001682,SN-00001682,EXEC-000600,GIS-072-3150,MAT-00001682,BATCH-62310,ABB,2026-02-02 08:54:00,SUCCESS
SCAN-00001683,SN-00001683,EXEC-000600,GIS-072-3150,MAT-00001683,BATCH-99291,Schneider Electric,2026-02-02 08:50:00,SUCCESS
SCAN-00001684,SN-00001684,EXEC-000601,GIS-072-2500,MAT-00001684,BATCH-62781,Schneider Electric,2026-02-02 09:03:00,SUCCESS
SCAN-00001685,SN-00001685,EXEC-000601,GIS-072-2500,MAT-00001685,BATCH-39704,Siemens Energy,2026-02-02 08:42:00,SUCCESS
SCAN-00001686,SN-00001686,EXEC-000601,GIS-072-2500,MAT-00001686,BATCH-37285,Schneider Electric,2026-02-02 09:18:00,SUCCESS
SCAN-00001687,SN-00001687,EXEC-000601,GIS-072-2500,MAT-00001687,BATCH-81608,ABB,2026-02-02 08:50:00,SUCCESS
SCAN-00001688,SN-00001688,EXEC-000602,GIS-145-3150,MAT-00001688,BATCH-36995,Schneider Electric,2026-02-02 09:30:00,SUCCESS
SCAN-00001689,SN-00001689,EXEC-000602,GIS-145-3150,MAT-00001689,BATCH-32115,Schneider Electric,2026-02-02 09:00:00,SUCCESS
SCAN-00001690,SN-00001690,EXEC-000603,GIS-420-5000,MAT-00001690,BATCH-90695,ABB,2026-02-02 09:26:00,SUCCESS
SCAN-00001691,SN-00001691,EXEC-000603,GIS-420-5000,MAT-00001691,BATCH-32241,ABB,2026-02-02 09:22:00,SUCCESS
SCAN-00001692,SN-00001692,EXEC-000604,GIS-072-3150,MAT-00001692,BATCH-39170,Mitsubishi Electric,2026-02-02 09:50:00,SUCCESS
SCAN-00001693,SN-00001693,EXEC-000604,GIS-072-3150,MAT-00001693,BATCH-93779,Mitsubishi Electric,2026-02-02 10:04:00,SUCCESS
SCAN-00001694,SN-00001694,EXEC-000604,GIS-072-3150,MAT-00001694,BATCH-39023,Mitsubishi Electric,2026-02-02 09:56:00,SUCCESS
SCAN-00001695,SN-00001695,EXEC-000604,GIS-072-3150,MAT-00001695,BATCH-70418,Siemens Energy,2026-02-02 09:48:00,SUCCESS
SCAN-00001696,SN-00001696,EXEC-000604,GIS-072-3150,MAT-00001696,BATCH-70446,Mitsubishi Electric,2026-02-02 09:56:00,SUCCESS
SCAN-00001697,SN-00001697,EXEC-000605,GIS-420-4000,MAT-00001697,BATCH-66700,Hitachi Energy,2026-02-02 10:04:00,SUCCESS
SCAN-00001698,SN-00001698,EXEC-000605,GIS-420-4000,MAT-00001698,BATCH-33088,Mitsubishi Electric,2026-02-02 10:34:00,SUCCESS
SCAN-00001699,SN-00001699,EXEC-000606,GIS-420-5000,MAT-00001699,BATCH-14861,Hitachi Energy,2026-02-02 10:59:00,SUCCESS
SCAN-00001700,SN-00001700,EXEC-000606,GIS-420-5000,MAT-00001700,BATCH-49224,Hitachi Energy,2026-02-02 10:42:00,SUCCESS
SCAN-00001701,SN-00001701,EXEC-000607,GIS-072-3150,MAT-00001701,BATCH-23915,Schneider Electric,2026-02-02 11:15:00,SUCCESS
SCAN-00001702,SN-00001702,EXEC-000607,GIS-072-3150,MAT-00001702,BATCH-14644,ABB,2026-02-02 10:52:00,SUCCESS
SCAN-00001703,SN-00001703,EXEC-000607,GIS-072-3150,MAT-00001703,BATCH-25964,Hitachi Energy,2026-02-02 10:49:00,SUCCESS
SCAN-00001704,SN-00001704,EXEC-000607,GIS-072-3150,MAT-00001704,BATCH-73763,Mitsubishi Electric,2026-02-02 10:46:00,SUCCESS
SCAN-00001705,SN-00001705,EXEC-000608,GIS-072-3150,MAT-00001705,BATCH-69782,Mitsubishi Electric,2026-02-02 11:36:00,SUCCESS
SCAN-00001706,SN-00001706,EXEC-000608,GIS-072-3150,MAT-00001706,BATCH-40691,ABB,2026-02-02 11:23:00,SUCCESS
